Unit Type,Unit Boundary Name,Name,StartPointX,StartPointY,EndPointX,EndPointY,Length
A,R0034,LIVING ROOM,-74.8766007,3.027352192,-62.23589101,3.027352192,12.64070969
A,R0035,LIVING ROOM,-62.23589101,3.027352192,-62.23589101,14.92318553,11.89583333
A,R0036,LIVING ROOM,-62.23589101,14.92318553,-67.23909934,14.92318553,5.003208333
A,R0037,LIVING ROOM,-67.23909934,14.92318553,-68.43901601,14.92318553,1.199916667
A,R0038,LIVING ROOM,-68.43901601,14.92318553,-73.37657094,14.92318553,4.937554932
A,R0039,LIVING ROOM,-73.37657094,14.92318553,-73.37657094,11.82943553,3.09375
A,R0040,LIVING ROOM,-73.37657094,11.82943553,-74.8766007,11.82943553,1.500029762
A,R0041,LIVING ROOM,-74.8766007,11.82943553,-74.8766007,3.027352192,8.802083333
A,R0042,BEDROOM 2,-88.51201737,-3.524731141,-75.27243404,-3.524731141,13.23958333
A,R0043,BEDROOM 2,-75.27243404,-3.524731141,-75.27243404,2.569018859,6.09375
A,R0044,BEDROOM 2,-75.27243404,2.569018859,-75.27243404,3.071018859,0.502
A,R0045,BEDROOM 2,-75.27243404,3.071018859,-75.27243404,11.82943553,8.758416667
A,R0046,BEDROOM 2,-75.27243404,11.82943553,-77.50157094,11.82943553,2.229136905
A,R0047,BEDROOM 2,-77.50157094,11.82943553,-77.50157094,15.22526886,3.395833333
A,R0048,BEDROOM 2,-77.50157094,15.22526886,-77.50157094,15.92318553,0.697916667
A,R0049,BEDROOM 2,-77.50157094,15.92318553,-82.2828507,15.92318553,4.781279762
A,R0050,BEDROOM 2,-82.2828507,15.92318553,-82.2828507,9.527352192,6.395833333
A,R0051,BEDROOM 2,-82.2828507,9.527352192,-88.51201737,9.527352192,6.229166667
A,R0052,BEDROOM 2,-88.51201737,9.527352192,-88.51201737,-3.524731141,13.05208333
A,R0053,BATHROOM 2,-80.31930904,21.81901886,-88.51201737,21.81901886,8.192708333
A,R0054,BATHROOM 2,-88.51201737,21.81901886,-88.51201737,16.31901886,5.5
A,R0055,BATHROOM 2,-88.51201737,16.31901886,-82.48076737,16.31901886,6.03125
A,R0056,BATHROOM 2,-82.48076737,16.31901886,-77.66823761,16.31901886,4.812529762
A,R0057,BATHROOM 2,-77.66823761,16.31901886,-77.66823761,18.62110219,2.302083333
A,R0058,BATHROOM 2,-77.66823761,18.62110219,-77.66823761,21.81901886,3.197916667
A,R0059,BATHROOM 2,-77.66823761,21.81901886,-80.31930904,21.81901886,2.651071428
A,R0060,CLOSET 2,-88.51201737,15.92318553,-88.51201737,9.923185525,6
A,R0061,CLOSET 2,-88.51201737,9.923185525,-82.67868404,9.923185525,5.833333333
A,R0062,CLOSET 2,-82.67868404,9.923185525,-82.67868404,15.92318553,6
A,R0063,CLOSET 2,-82.67868404,15.92318553,-88.51201737,15.92318553,5.833333333
A,R0064,BEDROOM 1,-61.84005768,3.027352192,-51.2516007,3.027352192,10.58845697
A,R0065,BEDROOM 1,-51.2516007,3.027352192,-51.2516007,15.26693553,12.23958333
A,R0066,BEDROOM 1,-51.2516007,15.26693553,-55.76193268,15.26693553,4.510331972
A,R0067,BEDROOM 1,-55.76193268,15.26693553,-55.76193268,20.42318553,5.15625
A,R0068,BEDROOM 1,-55.76193268,20.42318553,-59.56401601,20.42318553,3.802083333
A,R0069,BEDROOM 1,-59.56401601,20.42318553,-59.56401601,14.92318553,5.5
A,R0070,BEDROOM 1,-59.56401601,14.92318553,-61.84005768,14.92318553,2.276041667
A,R0071,BEDROOM 1,-61.84005768,14.92318553,-61.84005768,3.027352192,11.89583333
A,R0115,ENTRY,-73.37657094,25.48568553,-73.37657094,22.12631053,3.359375
A,R0116,ENTRY,-73.37657094,22.12631053,-73.37657094,18.42318553,3.703125
A,R0117,ENTRY,-73.37657094,18.42318553,-77.10573761,18.42318553,3.729166667
A,R0118,ENTRY,-77.10573761,18.42318553,-77.10573761,16.12110219,2.302083333
A,R0119,ENTRY,-77.10573761,16.12110219,-77.10573761,15.91795169,0.203150499
A,R0120,ENTRY,-77.10573761,15.91795169,-77.10573761,15.42318553,0.494766167
A,R0121,ENTRY,-77.10573761,15.42318553,-73.57448761,15.42318553,3.53125
A,R0122,ENTRY,-73.57448761,15.42318553,-73.57448761,14.92318553,0.5
A,R0123,ENTRY,-73.57448761,14.92318553,-68.43901601,14.92318553,5.135471599
A,R0124,ENTRY,-68.43901601,14.92318553,-68.43901601,20.29818553,5.375
A,R0125,ENTRY,-68.43901601,20.29818553,-68.43901601,23.79818553,3.5
A,R0126,ENTRY,-68.43901601,23.79818553,-68.43901601,25.48568553,1.6875
A,R0127,ENTRY,-68.43901601,25.48568553,-73.37657094,25.48568553,4.937554932
A,R0240,KITCHEN,-60.12651601,26.31901886,-68.04318268,26.31901886,7.916666667
A,R0241,KITCHEN,-68.04318268,26.31901886,-68.04318268,25.70443553,0.614583333
A,R0242,KITCHEN,-68.04318268,25.70443553,-68.04318268,25.48045169,0.223983833
A,R0243,KITCHEN,-68.04318268,25.48045169,-68.04318268,23.79818553,1.682266167
A,R0244,KITCHEN,-68.04318268,23.79818553,-68.43901601,23.79818553,0.395833333
A,R0245,KITCHEN,-68.43901601,23.79818553,-68.43901601,20.29818553,3.5
A,R0246,KITCHEN,-68.43901601,20.29818553,-67.54318268,20.29818553,0.895833333
A,R0247,KITCHEN,-67.54318268,20.29818553,-67.54318268,14.92318553,5.375
A,R0248,KITCHEN,-67.54318268,14.92318553,-62.61622652,14.92318553,4.926956157
A,R0249,KITCHEN,-62.61622652,14.92318553,-62.03797434,15.31901886,0.700756454
A,R0250,KITCHEN,-62.03797434,15.31901886,-60.12651601,15.31901886,1.911458333
A,R0251,KITCHEN,-60.12651601,15.31901886,-60.12651601,20.62110219,5.302083333
A,R0252,KITCHEN,-60.12651601,20.62110219,-60.12651601,26.31901886,5.697916667
A,R0253,CLOSET 1,-51.2516007,15.66276886,-51.2516007,20.42318553,4.760416667
A,R0254,CLOSET 1,-51.2516007,20.42318553,-55.36609934,20.42318553,4.114498639
A,R0255,CLOSET 1,-55.36609934,20.42318553,-55.36609934,15.66276886,4.760416667
A,R0256,CLOSET 1,-55.36609934,15.66276886,-51.2516007,15.66276886,4.114498639
A,R0257,BATHROOM 1,-51.2516007,26.31901886,-59.56401601,26.31901886,8.312415306
A,R0258,BATHROOM 1,-59.56401601,26.31901886,-59.56401601,20.81901886,5.5
A,R0259,BATHROOM 1,-59.56401601,20.81901886,-55.56401601,20.81901886,4
A,R0260,BATHROOM 1,-55.56401601,20.81901886,-51.2516007,20.81901886,4.312415306
A,R0261,BATHROOM 1,-51.2516007,20.81901886,-51.2516007,26.31901886,5.5
A,R0591,UTILITY,-73.77240427,21.81901886,-77.10573761,21.81901886,3.333333333
A,R0592,UTILITY,-77.10573761,21.81901886,-77.10573761,18.81901886,3
A,R0593,UTILITY,-77.10573761,18.81901886,-73.77240427,18.81901886,3.333333333
A,R0594,UTILITY,-73.77240427,18.81901886,-73.77240427,21.81901886,3
A,R0595,HVAC,-77.10573761,15.02735219,-77.10573761,12.22526886,2.802083333
A,R0596,HVAC,-77.10573761,12.22526886,-75.07451737,12.22526886,2.031220238
A,R0597,HVAC,-75.07451737,12.22526886,-73.77240427,12.22526886,1.302113095
A,R0598,HVAC,-73.77240427,12.22526886,-73.77240427,14.92318553,2.697916667
A,R0599,HVAC,-73.77240427,14.92318553,-73.77240427,15.02735219,0.104166667
A,R0600,HVAC,-73.77240427,15.02735219,-77.10573761,15.02735219,3.333333333
B,R0429,ENTRY,-5.814185397,38.72526886,-5.814185397,36.52735219,2.197916667
B,R0430,ENTRY,-5.814185397,36.52735219,-2.58501873,36.52735219,3.229166667
B,R0431,ENTRY,-2.58501873,36.52735219,-2.58501873,33.86068553,2.666666667
B,R0432,ENTRY,-2.58501873,33.86068553,1.998441779,33.86068553,4.58346051
B,R0433,ENTRY,1.998441779,33.86068553,1.998441779,37.02735219,3.166666667
B,R0434,ENTRY,1.998441779,37.02735219,1.998441779,44.07943553,7.052083333
B,R0435,ENTRY,1.998441779,44.07943553,-2.58501873,44.07943553,4.58346051
B,R0436,ENTRY,-2.58501873,44.07943553,-2.58501873,40.28776886,3.791666667
B,R0437,ENTRY,-2.58501873,40.28776886,-5.814185397,40.28776886,3.229166667
B,R0438,ENTRY,-5.814185397,40.28776886,-5.814185397,38.72526886,1.5625
B,R0439,KITCHEN,11.89423263,33.02735219,11.89423263,38.72526886,5.697916667
B,R0440,KITCHEN,11.89423263,38.72526886,11.89423263,43.52735219,4.802083333
B,R0441,KITCHEN,11.89423263,43.52735219,10.20678946,43.52735219,1.687443175
B,R0442,KITCHEN,10.20678946,43.52735219,9.373399297,43.52735219,0.833390158
B,R0443,KITCHEN,9.373399297,43.52735219,9.373399297,43.92318553,0.395833333
B,R0444,KITCHEN,9.373399297,43.92318553,4.832956603,43.92318553,4.540442694
B,R0445,KITCHEN,4.832956603,43.92318553,4.832956603,43.52735219,0.395833333
B,R0446,KITCHEN,4.832956603,43.52735219,4.45673263,43.52735219,0.376223973
B,R0447,KITCHEN,4.45673263,43.52735219,2.560941779,43.52735219,1.895790851
B,R0448,KITCHEN,2.560941779,43.52735219,2.560941779,37.02735219,6.5
B,R0449,KITCHEN,2.560941779,37.02735219,2.560941779,33.64193553,3.385416667
B,R0450,KITCHEN,2.560941779,33.64193553,2.560941779,33.02735219,0.614583333
B,R0451,KITCHEN,2.560941779,33.02735219,11.89423263,33.02735219,9.333290851
B,R0452,LIVING ROOM,10.00887279,56.31875603,-3.74126873,56.31875603,13.75014152
B,R0453,LIVING ROOM,-3.74126873,56.31875603,-3.74126873,44.07943553,12.2393205
B,R0454,LIVING ROOM,-3.74126873,44.07943553,-2.782935397,44.07943553,0.958333333
B,R0455,LIVING ROOM,-2.782935397,44.07943553,-2.280935397,44.07943553,0.502
B,R0456,LIVING ROOM,-2.280935397,44.07943553,1.777691779,44.07943553,4.058627176
B,R0457,LIVING ROOM,1.777691779,44.07943553,2.279691779,44.07943553,0.502
B,R0458,LIVING ROOM,2.279691779,44.07943553,2.279691779,43.92318553,0.15625
B,R0459,LIVING ROOM,2.279691779,43.92318553,4.45673263,43.92318553,2.177040851
B,R0460,LIVING ROOM,4.45673263,43.92318553,4.832956603,43.92318553,0.376223973
B,R0461,LIVING ROOM,4.832956603,43.92318553,9.373399297,43.92318553,4.540442694
B,R0462,LIVING ROOM,9.373399297,43.92318553,10.00887279,43.92318553,0.635473492
B,R0463,LIVING ROOM,10.00887279,43.92318553,10.00887279,56.31875603,12.3955705
B,R0464,BEDROOM 1,-14.48076737,57.65208936,-14.48076737,44.07943553,13.57265384
B,R0465,BEDROOM 1,-14.48076737,44.07943553,-9.720435397,44.07943553,4.760331972
B,R0466,BEDROOM 1,-9.720435397,44.07943553,-9.720435397,38.92318553,5.15625
B,R0467,BEDROOM 1,-9.720435397,38.92318553,-6.21001873,38.92318553,3.510416667
B,R0468,BEDROOM 1,-6.21001873,38.92318553,-6.21001873,40.48568553,1.5625
B,R0469,BEDROOM 1,-6.21001873,40.48568553,-6.21001873,44.07943553,3.59375
B,R0470,BEDROOM 1,-6.21001873,44.07943553,-4.137102064,44.07943553,2.072916667
B,R0471,BEDROOM 1,-4.137102064,44.07943553,-4.137102064,56.27508936,12.19565384
B,R0472,BEDROOM 1,-4.137102064,56.27508936,-4.137102064,56.6729227,0.397833333
B,R0473,BEDROOM 1,-4.137102064,56.6729227,-4.137102064,56.77708936,0.104166667
B,R0474,BEDROOM 1,-4.137102064,56.77708936,-4.137102064,57.65208936,0.875
B,R0475,BEDROOM 1,-4.137102064,57.65208936,-14.48076737,57.65208936,10.34366531
B,R0476,CLOSET 1,-14.48076737,43.68360219,-14.48076737,38.92318553,4.760416667
B,R0477,CLOSET 1,-14.48076737,38.92318553,-10.11626873,38.92318553,4.364498639
B,R0478,CLOSET 1,-10.11626873,38.92318553,-10.11626873,43.68360219,4.760416667
B,R0479,CLOSET 1,-10.11626873,43.68360219,-14.48076737,43.68360219,4.364498639
B,R0480,BATHROOM 1,-14.48076737,38.52735219,-14.48076737,33.02735219,5.5
B,R0481,BATHROOM 1,-14.48076737,33.02735219,-6.21001873,33.02735219,8.270748639
B,R0482,BATHROOM 1,-6.21001873,33.02735219,-6.21001873,36.32943553,3.302083333
B,R0483,BATHROOM 1,-6.21001873,36.32943553,-6.21001873,38.52735219,2.197916667
B,R0484,BATHROOM 1,-6.21001873,38.52735219,-9.918352064,38.52735219,3.708333333
B,R0485,BATHROOM 1,-9.918352064,38.52735219,-14.48076737,38.52735219,4.562415306
B,R0486,BEDROOM 2,20.7483993,43.92318553,20.7483993,57.65208936,13.72890384
B,R0487,BEDROOM 2,20.7483993,57.65208936,10.40470612,57.65208936,10.34369317
B,R0488,BEDROOM 2,10.40470612,57.65208936,10.40470612,56.77708936,0.875
B,R0489,BEDROOM 2,10.40470612,56.77708936,10.40470612,56.27508936,0.502
B,R0490,BEDROOM 2,10.40470612,56.27508936,10.40470612,43.92318553,12.35190384
B,R0491,BEDROOM 2,10.40470612,43.92318553,12.45673263,43.92318553,2.052026508
B,R0492,BEDROOM 2,12.45673263,43.92318553,12.45673263,38.92318553,5
B,R0493,BEDROOM 2,12.45673263,38.92318553,15.97756596,38.92318553,3.520833333
B,R0494,BEDROOM 2,15.97756596,38.92318553,15.97756596,43.92318553,5
B,R0495,BEDROOM 2,15.97756596,43.92318553,20.7483993,43.92318553,4.770833333
B,R0496,CLOSET 2,20.7483993,38.92318553,20.7483993,43.52735219,4.604166667
B,R0497,CLOSET 2,20.7483993,43.52735219,16.3733993,43.52735219,4.375
B,R0498,CLOSET 2,16.3733993,43.52735219,16.3733993,38.92318553,4.604166667
B,R0499,CLOSET 2,16.3733993,38.92318553,20.7483993,38.92318553,4.375
B,R0500,BATHROOM 2,20.7483993,33.02735219,20.7483993,38.52735219,5.5
B,R0501,BATHROOM 2,20.7483993,38.52735219,16.17548263,38.52735219,4.572916667
B,R0502,BATHROOM 2,16.17548263,38.52735219,12.45673263,38.52735219,3.71875
B,R0503,BATHROOM 2,12.45673263,38.52735219,12.45673263,33.02735219,5.5
B,R0504,BATHROOM 2,12.45673263,33.02735219,20.7483993,33.02735219,8.291666667
B,R0601,HVAC,-5.814185397,43.68360219,-5.814185397,40.68360219,3
B,R0602,HVAC,-5.814185397,40.68360219,-2.980852064,40.68360219,2.833333333
B,R0603,HVAC,-2.980852064,40.68360219,-2.980852064,43.62743553,2.943833333
B,R0604,HVAC,-2.980852064,43.62743553,-2.980852064,43.68360219,0.056166667
B,R0605,HVAC,-2.980852064,43.68360219,-3.939185397,43.68360219,0.958333333
B,R0606,HVAC,-3.939185397,43.68360219,-5.814185397,43.68360219,1.875
B,R0607,UTILITY,-5.814185397,36.13151886,-5.814185397,33.02735219,3.104166667
B,R0608,UTILITY,-5.814185397,33.02735219,-2.980852064,33.02735219,2.833333333
B,R0609,UTILITY,-2.980852064,33.02735219,-2.980852064,33.64193553,0.614583333
B,R0610,UTILITY,-2.980852064,33.64193553,-2.980852064,36.13151886,2.489583333
B,R0611,UTILITY,-2.980852064,36.13151886,-5.814185397,36.13151886,2.833333333
B2,R0719,BEDROOM 2,-14.48076737,15.40235219,-14.48076737,0.360685525,15.04166667
B2,R0720,BEDROOM 2,-14.48076737,0.360685525,-4.137044433,0.360685525,10.34372294
B2,R0721,BEDROOM 2,-4.137044433,0.360685525,-4.137044433,2.569093358,2.208407833
B2,R0722,BEDROOM 2,-4.137103956,2.569093358,-4.137103956,3.071093358,0.502
B2,R0723,BEDROOM 2,-4.137103956,3.071093358,-4.137103956,15.41276886,12.3416755
B2,R0724,BEDROOM 2,-4.137103956,15.41276886,-6.189130465,15.41276886,2.052026508
B2,R0725,BEDROOM 2,-6.189130465,15.41276886,-6.189130465,20.42318553,5.010416667
B2,R0726,BEDROOM 2,-6.189130465,20.42318553,-9.709963798,20.42318553,3.520833333
B2,R0727,BEDROOM 2,-9.709963798,20.42318553,-9.709963798,15.40235219,5.020833333
B2,R0728,BEDROOM 2,-9.709963798,15.40235219,-14.48076737,15.40235219,4.770803572
B2,R0729,CLOSET 2,-14.48076737,20.42318553,-14.48076737,15.79818553,4.625
B2,R0730,CLOSET 2,-14.48076737,15.79818553,-10.10579713,15.79818553,4.374970238
B2,R0731,CLOSET 2,-10.10579713,15.79818553,-10.10579713,20.42318553,4.625
B2,R0732,CLOSET 2,-10.10579713,20.42318553,-14.48076737,20.42318553,4.374970238
B2,R0733,BATHROOM 2,-14.48076737,26.31901886,-14.48076737,20.81901886,5.5
B2,R0734,BATHROOM 2,-14.48076737,20.81901886,-9.907880465,20.81901886,4.572886905
B2,R0735,BATHROOM 2,-9.907880465,20.81901886,-6.189130465,20.81901886,3.71875
B2,R0736,BATHROOM 2,-6.189130465,20.81901886,-6.189130465,26.31901886,5.5
B2,R0737,BATHROOM 2,-6.189130465,26.31901886,-14.48076737,26.31901886,8.291636905
B2,R0738,BEDROOM 1,20.74836954,1.694018859,20.74836954,15.26693553,13.57291667
B2,R0739,BEDROOM 1,20.74836954,15.26693553,15.98803756,15.26693553,4.760331973
B2,R0740,BEDROOM 1,15.98803756,15.26693553,15.98803756,20.42318553,5.15625
B2,R0741,BEDROOM 1,15.98803756,20.42318553,12.4776209,20.42318553,3.510416667
B2,R0742,BEDROOM 1,12.4776209,20.42318553,12.4776209,18.86068553,1.5625
B2,R0743,BEDROOM 1,12.4776209,18.86068553,12.4776209,15.26693553,3.59375
B2,R0744,BEDROOM 1,12.4776209,15.26693553,10.40470423,15.26693553,2.072916667
B2,R0745,BEDROOM 1,10.40470423,15.26693553,10.40470423,3.071093358,12.19584217
B2,R0746,BEDROOM 1,10.40470423,3.071093358,10.40470423,2.569093358,0.502
B2,R0747,BEDROOM 1,10.40476375,2.569093358,10.40476375,1.694018859,0.875074499
B2,R0748,BEDROOM 1,10.40476375,1.694018859,20.74836954,1.694018859,10.34360578
B2,R0749,CLOSET 1,20.74836954,15.66276886,20.74836954,20.42318553,4.760416667
B2,R0750,CLOSET 1,20.74836954,20.42318553,16.3838709,20.42318553,4.364498639
B2,R0751,CLOSET 1,16.3838709,20.42318553,16.3838709,15.66276886,4.760416667
B2,R0752,CLOSET 1,16.3838709,15.66276886,20.74836954,15.66276886,4.364498639
B2,R0753,BATHROOM 1,20.74836954,20.81901886,20.74836954,26.31901886,5.5
B2,R0754,BATHROOM 1,20.74836954,26.31901886,12.4776209,26.31901886,8.270748639
B2,R0755,BATHROOM 1,12.4776209,26.31901886,12.4776209,23.01693553,3.302083333
B2,R0756,BATHROOM 1,12.4776209,23.01693553,12.4776209,20.81901886,2.197916667
B2,R0757,BATHROOM 1,12.4776209,20.81901886,16.18595423,20.81901886,3.708333333
B2,R0758,BATHROOM 1,16.18595423,20.81901886,20.74836954,20.81901886,4.562415306
B2,R0759,HVAC,12.08178756,15.66276886,12.08178756,18.66276886,3
B2,R0760,HVAC,12.08178756,18.66276886,9.24845423,18.66276886,2.833333333
B2,R0761,HVAC,9.24845423,18.66276886,9.24845423,15.86476886,2.798
B2,R0762,HVAC,9.24845423,15.86476886,9.24845423,15.66276886,0.202
B2,R0763,HVAC,9.24845423,15.66276886,10.20678756,15.66276886,0.958333333
B2,R0764,HVAC,10.20678756,15.66276886,12.08178756,15.66276886,1.875
B2,R0765,UTILITY,12.08178756,26.31901886,9.248513753,26.31901886,2.83327381
B2,R0766,UTILITY,9.248513753,26.31901886,9.248513753,25.70443553,0.614583333
B2,R0767,UTILITY,9.24845423,25.70443553,9.24845423,25.48045169,0.223983833
B2,R0768,UTILITY,9.24845423,25.48045169,9.24845423,23.21485219,2.265599501
B2,R0769,UTILITY,9.24845423,23.21485219,12.08178756,23.21485219,2.833333333
B2,R0770,UTILITY,12.08178756,23.21485219,12.08178756,26.31901886,3.104166667
B2,R0771,LIVING ROOM,-3.741270623,3.027426691,10.0088709,3.027426691,13.75014152
B2,R0772,LIVING ROOM,10.0088709,3.027426691,10.0088709,15.26693553,12.23950883
B2,R0773,LIVING ROOM,10.0088709,15.26693553,9.050537563,15.26693553,0.958333333
B2,R0774,LIVING ROOM,9.050537563,15.26693553,9.050537563,15.41276886,0.145833333
B2,R0775,LIVING ROOM,9.050537563,15.41276886,8.548537563,15.41276886,0.502
B2,R0776,LIVING ROOM,8.548537563,15.41276886,4.41699372,15.41276886,4.131543843
B2,R0777,LIVING ROOM,4.41699372,15.41276886,1.409785386,15.41276886,3.007208333
B2,R0778,LIVING ROOM,1.409785386,15.41276886,-2.913088798,15.41276886,4.322874184
B2,R0779,LIVING ROOM,-2.913088798,15.41276886,-3.741270623,15.41276886,0.828181825
B2,R0780,LIVING ROOM,-3.741270623,15.41276886,-3.741270623,3.027426691,12.38534217
B2,R0781,KITCHEN,3.70671991,26.31901886,-5.793297131,26.31901886,9.500017041
B2,R0782,KITCHEN,-5.793297131,26.31901886,-5.793297131,20.62110219,5.697916667
B2,R0783,KITCHEN,-5.793297131,20.62110219,-5.793297131,15.80860219,4.8125
B2,R0784,KITCHEN,-5.793297131,15.80860219,-3.93918729,15.80860219,1.854109842
B2,R0785,KITCHEN,-3.93918729,15.80860219,-2.913088798,15.80860219,1.026098492
